AREAGEOGRAFICA|CAPSCUOLA|CODICECOMUNESCUOLA|CODICEISTITUTORIFERIMENTO|CODICESCUOLA|DENOMINAZIONEISTITUTORIFERIMENTO|DENOMINAZIONESCUOLA|DESCRIZIONECARATTERISTICASCUOLA|DESCRIZIONECOMUNE|DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA|INDICAZIONESEDEDIRETTIVO|INDICAZIONESEDEOMNICOMPRENSIVO|INDIRIZZOEMAILSCUOLA|INDIRIZZOPECSCUOLA|INDIRIZZOSCUOLA|PROVINCIA|REGIONE|SITOWEBSCUOLA|ANNOSCOLASTICO_x|INDIRIZZO_TOT|index|ANNOSCOLASTICO_y|ORDINESCUOLA|ANNOCORSO|FASCIAETA|ALUNNI|Statale_Paritaria
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291340|201617|SCUOLA SECONDARIA II GRADO|2|14 anni|6|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291341|201617|SCUOLA SECONDARIA II GRADO|2|15 anni|106|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291342|201617|SCUOLA SECONDARIA II GRADO|2|16 anni|50|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291343|201617|SCUOLA SECONDARIA II GRADO|2|17 anni|16|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291344|201617|SCUOLA SECONDARIA II GRADO|2|18 anni|2|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291345|201617|SCUOLA SECONDARIA II GRADO|3|15 anni|3|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291346|201617|SCUOLA SECONDARIA II GRADO|3|16 anni|122|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291347|201617|SCUOLA SECONDARIA II GRADO|3|17 anni|40|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291348|201617|SCUOLA SECONDARIA II GRADO|3|18 anni|6|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291349|201617|SCUOLA SECONDARIA II GRADO|3|> di 18 anni|1|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291350|201617|SCUOLA SECONDARIA II GRADO|4|16 anni|4|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291351|201617|SCUOLA SECONDARIA II GRADO|4|17 anni|106|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291352|201617|SCUOLA SECONDARIA II GRADO|4|18 anni|49|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291353|201617|SCUOLA SECONDARIA II GRADO|4|> di 18 anni|18|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291354|201617|SCUOLA SECONDARIA II GRADO|5|17 anni|2|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291355|201617|SCUOLA SECONDARIA II GRADO|5|18 anni|118|S
NORD OVEST|10136|L219|TOSL020003|TOSL020003|"LICEO ARTISTICO STATALE""R.COTTINI"""|"LICEO ARTISTICO STATALE""R.COTTINI"""|NORMALE|TORINO|LICEO ARTISTICO|SI|Non Disponibile|TOSL020003@istruzione.it|tosl020003@pec.istruzione.it|VIA CASTELGOMBERTO,2O|TORINO|PIEMONTE|www.liceocottini.it|201718|VIA CASTELGOMBERTO,2O, TORINO, Italia|291356|201617|SCUOLA SECONDARIA II GRADO|5|> di 18 anni|46|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290127|201617|SCUOLA SECONDARIA II GRADO|1|14 anni|62|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290128|201617|SCUOLA SECONDARIA II GRADO|1|15 anni|8|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290129|201617|SCUOLA SECONDARIA II GRADO|1|16 anni|2|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290130|201617|SCUOLA SECONDARIA II GRADO|1|< di 14 anni|6|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290131|201617|SCUOLA SECONDARIA II GRADO|2|14 anni|2|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290132|201617|SCUOLA SECONDARIA II GRADO|2|15 anni|54|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290133|201617|SCUOLA SECONDARIA II GRADO|2|16 anni|12|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290134|201617|SCUOLA SECONDARIA II GRADO|2|17 anni|2|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290135|201617|SCUOLA SECONDARIA II GRADO|3|15 anni|4|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290136|201617|SCUOLA SECONDARIA II GRADO|3|16 anni|62|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290137|201617|SCUOLA SECONDARIA II GRADO|3|17 anni|7|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290138|201617|SCUOLA SECONDARIA II GRADO|3|18 anni|4|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290139|201617|SCUOLA SECONDARIA II GRADO|4|16 anni|4|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290140|201617|SCUOLA SECONDARIA II GRADO|4|17 anni|29|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290141|201617|SCUOLA SECONDARIA II GRADO|4|18 anni|17|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290142|201617|SCUOLA SECONDARIA II GRADO|4|> di 18 anni|2|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290143|201617|SCUOLA SECONDARIA II GRADO|5|18 anni|35|S
NORD OVEST|10124|L219|TOIS05100C|TOPS05101V|I.I.S. A. AVOGADRO|L.S. A. AVOGADRO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS05100C@istruzione.it|Non Disponibile|C.SO SAN MAURIZIO 8|TORINO|PIEMONTE|www.itisavogadro.it|201718|C.SO SAN MAURIZIO 8, TORINO, Italia|290144|201617|SCUOLA SECONDARIA II GRADO|5|> di 18 anni|11|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290163|201617|SCUOLA SECONDARIA II GRADO|1|14 anni|124|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290164|201617|SCUOLA SECONDARIA II GRADO|1|15 anni|11|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290165|201617|SCUOLA SECONDARIA II GRADO|1|16 anni|1|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290166|201617|SCUOLA SECONDARIA II GRADO|1|18 anni|1|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290167|201617|SCUOLA SECONDARIA II GRADO|1|< di 14 anni|7|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290168|201617|SCUOLA SECONDARIA II GRADO|2|15 anni|97|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290169|201617|SCUOLA SECONDARIA II GRADO|2|16 anni|15|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290170|201617|SCUOLA SECONDARIA II GRADO|2|17 anni|2|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290171|201617|SCUOLA SECONDARIA II GRADO|2|18 anni|1|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290172|201617|SCUOLA SECONDARIA II GRADO|3|15 anni|9|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290173|201617|SCUOLA SECONDARIA II GRADO|3|16 anni|114|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290174|201617|SCUOLA SECONDARIA II GRADO|3|17 anni|14|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290175|201617|SCUOLA SECONDARIA II GRADO|3|18 anni|2|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290176|201617|SCUOLA SECONDARIA II GRADO|4|16 anni|2|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290177|201617|SCUOLA SECONDARIA II GRADO|4|17 anni|92|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290178|201617|SCUOLA SECONDARIA II GRADO|4|18 anni|18|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290179|201617|SCUOLA SECONDARIA II GRADO|4|> di 18 anni|2|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290180|201617|SCUOLA SECONDARIA II GRADO|5|17 anni|2|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290181|201617|SCUOLA SECONDARIA II GRADO|5|18 anni|76|S
NORD OVEST|10139|L219|TOIS058007|TOPS05801N|I.I.S. SANTORRE DI SANTAROSA|LICEO S. SANTAROSA|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS058007@istruzione.it|Non Disponibile|C.SO PESCHIERA 230|TORINO|PIEMONTE|www.santorre.it|201718|C.SO PESCHIERA 230, TORINO, Italia|290182|201617|SCUOLA SECONDARIA II GRADO|5|> di 18 anni|28|S
NORD OVEST|10147|L219|TOIS061003|TOPS06101D|I.I.S. G. PEANO|G. PEANO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS061003@istruzione.it|Non Disponibile|CORSO VENEZIA 29|TORINO|PIEMONTE|www.peano.it|201718|CORSO VENEZIA 29, TORINO, Italia|290200|201617|SCUOLA SECONDARIA II GRADO|1|14 anni|19|S
NORD OVEST|10147|L219|TOIS061003|TOPS06101D|I.I.S. G. PEANO|G. PEANO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS061003@istruzione.it|Non Disponibile|CORSO VENEZIA 29|TORINO|PIEMONTE|www.peano.it|201718|CORSO VENEZIA 29, TORINO, Italia|290201|201617|SCUOLA SECONDARIA II GRADO|1|15 anni|3|S
NORD OVEST|10147|L219|TOIS061003|TOPS06101D|I.I.S. G. PEANO|G. PEANO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS061003@istruzione.it|Non Disponibile|CORSO VENEZIA 29|TORINO|PIEMONTE|www.peano.it|201718|CORSO VENEZIA 29, TORINO, Italia|290202|201617|SCUOLA SECONDARIA II GRADO|2|14 anni|2|S
NORD OVEST|10147|L219|TOIS061003|TOPS06101D|I.I.S. G. PEANO|G. PEANO|NORMALE|TORINO|LICEO SCIENTIFICO|NO|Non Disponibile|TOIS061003@istruzione.it|Non Disponibile|CORSO VENEZIA 29|TORINO|PIEMONTE|www.peano.it|201718|CORSO VENEZIA 29, TORINO, Italia|290203|201617|SCUOLA SECONDARIA II GRADO|2|15 anni|19|S
