ID_PT_INGR;DENOMINAZ;CITTA;INDIRIZZO;CIRCOSCR;CAP;TEL;FAX;EMAIL;URL;ORDINE;TIPOLOGIA;DETTAGLIO;STATALE;PARITARIA;COMUNALE;TIPO_SCUOL;COMPRENS;QUARTIERE;geometry;LATITUDE;LONGITUDE
467;BEATA VERGINE DI CAMPAGNA;TORINO;VIA GUGLIELMO CARDINALE MASSAIA 113;5;10147;011 2217840;011 5695759;toee18200v@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Succursale;"Circolo Didattico - ""Aleramo""";;POINT (7.668377732576946 45.10259772816337);45.102597728163374;7.668377732576946
468;E 14;TORINO;VIA GUGLIELMO REISS ROMOLI 49;5;10148;011 2201791;011 2205888;smmreissromoli@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.691851880120673 45.10742600082235);45.10742600082235;7.691851880120673
469;MUNICIPALE RENI;TORINO;VIA GUIDO RENI 53;2;10136;011 3272062;011 353687;smmreni@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.630025077401446 45.05218548059275);45.05218548059275;7.630025077401446
470;E 11;TORINO;VIA IGNAZIO COLLINO 12;2;10137;011 3096867;011 4099971;smmcollino@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.623887790020992 45.03917108388059);45.03917108388059;7.623887790020992
471;F.  MAZZARELLO;TORINO;VIA IGNAZIO COLLINO 12;2;10137;011 3096817;011 307468;TOEE02500T@istruzione.it;http://francamazzarello.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Franca Mazzarello""";;POINT (7.623887790020992 45.03917108388059);45.03917108388059;7.623887790020992
472;C. ALVARO - A. MODIGLIANI;TORINO;VIA IGNAZIO COLLINO 4;2;10137;011 3113029;011 3097002;tomm28900d@istruzione.it;http://alvaromodigliani.it;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Secondario I grado - ""Alvaro - Modigliani""";;POINT (7.624631807483782 45.03991159095187);45.03991159095187;7.624631807483782
473;ELVIRA PAJETTA;TORINO;VIA IGNAZIO ISLER 15;2;10135;011 341488;011 3910120;smmisler@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.636195993928097 45.01713183185394);45.01713183185394;7.636195993928097
474;LARGO LA LOGGIA;TORINO;VIA LA LOGGIA 53;8;10134;011 3170182;011 3187604;TOIC881004@ISTRUZIONE.IT;;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Istituto Comprensivo - ""Montevideo""";;POINT (7.653503388179631 45.03164497593819);45.03164497593819;7.653503388179631
475;ANTONELLI;TORINO;VIA LEOPOLDO LANFRANCO 2;2;10137;011 3242086;011 326255;segreteria@mediantonelli.it;http://www.mediantonelli.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Secondario I grado - ""Alessandro Antonelli""";;POINT (7.645425327155303 45.0414481264365);45.0414481264365;7.645425327155303
476;MELANIE KLEIN;TORINO;VIA LANZO 28;5;10148;011 2266580;011 2207684;toee010004@istruzione.it;;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Ferruccio Parri""";;POINT (7.661659604011881 45.10909018627482);45.10909018627482;7.661659604011881
477;G. GALILEI;TORINO;VIA LAVAGNA 8;8;10126;011 6672022;011 6963384;galilei.to@tiscali.it;http://www.galileitorino.it;SCUOLA SEC. II GRADO;I.P. SETT. INDUSTRIA E ARTIGIANATO;I.P. INDUSTRIA E ARTIG.;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Galilei""";;POINT (7.668628439345271 45.03341844090136);45.03341844090136;7.668628439345271
478;IST. FAA' DI BRUNO;TORINO;VIA LE CHIUSE 40;4;10144;011 489147;011 489147;scuole@faadibruno.it;http://www.scuolafaadibruno.it;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;Scuola Fa¿i Bruno;;POINT (7.663990471883556 45.07952804572471);45.079528045724715;7.663990471883556
479;FAA' DI BRUNO;TORINO;VIA LE CHIUSE 40;4;10144;011 489147;011 489147;scuole@faadibruno.it;http://www.scuolafaadibruno.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;non statale;paritaria;;Sede centrale;Scuola Fa¿i Bruno;;POINT (7.663990471883556 45.07952804572471);45.079528045724715;7.663990471883556
480;ANTONIO PACINOTTI;TORINO;VIA LE CHIUSE 80;4;10144;011 480330;011 4731731;media.pacinotti@tin.it;http://www.icpacinotti.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Comprensivo - ""Antonio Pacinotti""";;POINT (7.659788607628219 45.08101479608278);45.081014796082776;7.659788607628219
481;SIBILLA ALERAMO;TORINO;VIA LEMIE 48;5;10149;011 2166851 - 011 214148;011 5695759;toee18200v@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Aleramo""";;POINT (7.666398692858336 45.09615020796401);45.09615020796401;7.666398692858336
482;BARRIERA DI NIZZA;TORINO;VIA LEONARDO DA VINCI 8;8;10126;011 4429390;011 4429381;smmleonardodavinci@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.668572652152596 45.04391652177699);45.04391652177699;7.668572652152596
483;DI VIA FEA;TORINO;VIA LEONARDO FEA 2;5;10148;011 2265037;011 2266128;segreteria@scuolasaba.it;http://www.scuolasaba.it;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Comprensivo - ""Umberto Saba""";;POINT (7.677258938256403 45.10497655568833);45.10497655568833;7.677258938256403
484;APORTI GASTALDI;TORINO;VIA LIVORNO 14;4;10144;011 4378104;011 4732885;smmlivorno@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.667818184245531 45.08393649847444);45.08393649847444;7.667818184245531
485;EUROPEA;TORINO;VIA LODOVICA 2;8;10131;011 8193484;011 8399024;smmlodovica@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.701782757001405 45.06325596059438);45.06325596059438;7.701782757001405
486;THAON DI REVEL;TORINO;VIA LOMBARDORE 27;6;10154;011 851035;011 851035;thaon.revel@katamail.com;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.692335922567803 45.08899964155233);45.088999641552334;7.692335922567803
487;ROUSSEAU;TORINO;VIA LORENZO DELLEANI 25;3;10141;011 338509;011 3859566;postamaster@scuolatoscanini.it;http://www.circolotoscanini.it/;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""A. Toscanini""";;POINT (7.634709098349386 45.06759078342238);45.06759078342238;7.634709098349386
488;DON BOSCO;TORINO;VIA LUCIANO MANARA 10;8;10133;011 6601900;011 8192681;don.bosco.torino@gmaill.com;http://share.dschola.it/rdazeglioto/default.aspx;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Roberto d'Azeglio""";;POINT (7.693945751985885 45.0561573506868);45.056157350686796;7.693945751985885
489;VIA BELLARDI 56;TORINO;VIA LUDOVICO BELLARDI 56;4;10146;011 4428433;011 751039;smmbellardi@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.624474955257331 45.07905923621794);45.07905923621794;7.624474955257331
490;NINO COSTA;TORINO;VIA LUIGI AMBROSINI 1;5;10151;011 731783;011 4551093;TOEE01700V@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Nino Costa""";;POINT (7.643367352989247 45.10376683005936);45.10376683005936;7.643367352989247
491;CLAUDE PERRAULT;TORINO;VIA LUIGI BOCCHERINI 43;6;10155;011 203235;011 203235;segreteria@annafrank.it;http://share.dschola.it/annafrankto/default.aspx;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Anna Frank""";;POINT (7.692245550950979 45.10172996208429);45.10172996208429;7.692245550950979
492;G. PEROTTI;TORINO;VIA LUIGI FERDINANDO MARSIGLI 25;3;10141;011 7791430;011 721987;segreteria@mediaperotti.it;http://www.mediaperotti.it;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Secondario I grado - ""G.Perotti""";;POINT (7.628411426013915 45.07068398028127);45.07068398028127;7.628411426013915
493;G. B. VICO;TORINO;VIA LUIGI PALMA DI CESNOLA 29;8;10127;011 612660;011 6190117;TOIC88200X@ISTRUZIONE.IT;http://www.cddogliotti.it;SCUOLA SEC. I GRADO;;;statale;;;Sede staccata;"Circolo Didattico - ""Dogliotti""";;POINT (7.65404643185669 45.02316558267908);45.023165582679084;7.65404643185669
494;E. SALGARI;TORINO;VIA LUSSIMPICCOLO 36/A;3;10141;011 375915;011 386418;TOEE065008@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Emilio Salgari""";;POINT (7.645260231883996 45.05585862313396);45.055858623133965;7.645260231883996
495;SILVIO PELLICO;TORINO;VIA MADAMA CRISTINA 102;8;10126;011 6699644;011 6690408;toee05100a@istruzione.it;http://pellico.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Pellico""";;POINT (7.675395828158769 45.0471900640477);45.0471900640477;7.675395828158769
496;CELLINI;TORINO;VIA MADAMA CRISTINA 134;8;10126;011 6645724;011 6637050;smmmadamacristina@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.672897954495428 45.04364485078737);45.043644850787366;7.672897954495428
497;C. LEVI;TORINO;VIA MADONNA DELLE SALETTE 29;4;10146;011 724648;011 724774;clevi@quipo.it;http://www.itccarlolevi.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. PERITI AZIENDALI;statale;;;Scuola coordinata;"Istituto Tecnico Commerciale ""Carlo Levi""";;POINT (7.617006696376471 45.07745456001046);45.07745456001046;7.617006696376471
498;C. LEVI;TORINO;VIA MADONNA DELLE SALETTE 29;4;10146;011 728351;011 724774;clevi@quipo.it;http://www.itccarlolevi.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. COMMERCIALE;statale;;;Sede centrale;"Istituto Tecnico Commerciale ""Carlo Levi""";;POINT (7.617006696376471 45.07745456001046);45.07745456001046;7.617006696376471
499;P.SSA CLOTILDE DI SAVOIA;TORINO;VIA MAGENTA 29;1;10128;011 547823 - 011 533244;011 5660538;scprincipessa.clotilde@fastwebnet.it;http://www.primariaprincipessaclotilde.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Istituto Principessa Clotilde di Savoia Suore Domenicane;;POINT (7.671020761756029 45.06451674959409);45.06451674959409;7.671020761756029
500;P.SSA CLOTILDE DI SAVOIA;TORINO;VIA MAGENTA 29;1;10128;011 547823 - 011 533244;011 5660538;scprincipessa.clotilde@fastwebnet.it;http://www.primariaprincipessaclotilde.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;Istituto Principessa Clotilde di Savoia Suore Domenicane;;POINT (7.671020761756029 45.06451674959409);45.06451674959409;7.671020761756029
501;DON BOSCO;TORINO;VIA MARIA AUSILIATRICE 32;7;10152;011 5224501;011 5224683;scuolamedia@valdocco.it;http://www.valdocco.it/scuolamedia;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;;;POINT (7.676045299897791 45.08077130561737);45.08077130561737;7.676045299897791
502;P. GOBETTI;TORINO;VIA MARIA VITTORIA 39;1;10123;011 8174157 - 011 8395219;011 8395897;segreteria@liceogobetti.it;http://www.lsgobetti.torino.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Piero Gobetti""";;POINT (7.69200385200662 45.06529160839347);45.065291608393466;7.69200385200662
503;DANTE ALIGHIERI;TORINO;VIA MARIO E PIER LUIGI PASSONI 13;4;10146;011 715551;011 715551;sms.dante@virgilio.it;http://www.dantealighieritorino.it;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Secondario I grado - ""Dante Alighieri""";;POINT (7.617982321542723 45.08306310308445);45.08306310308445;7.617982321542723
504;SCUOLA D'INFANZIA;TORINO;VIA MARIO E PIER LUIGI PASSONI 9;4;10146;011 710467;011 726921;TOEE03400L@ISTRUZIONE.IT;http://digilander.libero.it/scuola.kennedy;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Kennedy""";;POINT (7.61840198667892 45.08304508655939);45.08304508655939;7.61840198667892
505;DEWEY;TORINO;VIA MARIO E PIER LUIGI PASSONI 9;4;10146;011 726921;011 726921;TOEE03400L@ISTRUZIONE.IT;http://digilander.libero.it/scuola.kennedy;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Kennedy""";;POINT (7.61840198667892 45.08304508655939);45.08304508655939;7.61840198667892
506;E 16;TORINO;VIA MARTINO ANGLESIO 17;6;10156;011 2732540;011 2732540;smmanglesio@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.730951242497651 45.10443195705167);45.10443195705167;7.730951242497651
507;ABBADIA DI STURA;TORINO;VIA MARTINO ANGLESIO 17;6;10156;011 2238140;011 2238140;toic80500e@istruzione.it;http://cenatorino.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Cena""";;POINT (7.730951242497651 45.10443195705167);45.10443195705167;7.730951242497651
508;DE AMICIS;TORINO;VIA MASSERANO 4;7;10152;011 4365512;011 2472125;segreteria@elementarelessona.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Lessona""";;POINT (7.673222402396444 45.08064498711133);45.08064498711133;7.673222402396444
509;NIEVO;TORINO;VIA MENTANA 14;8;10133;011 6602003;011 6602077;segreteria@scuolanievomatteotti.to.it;http://www.scuolanievomatteotti.to.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Secondario I grado - ""Nievo - Matteotti""";;POINT (7.69348074514413 45.05525841592357);45.05525841592357;7.6934807451441305
510;GIACOSA;TORINO;VIA MESSINA 14;7;10153;011 2482601;011 2483806;segreteria@elementarelessona.it;;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Comprensivo - ""Lessona""";;POINT (7.694763867668553 45.0763080078256);45.0763080078256;7.694763867668553
511;LEONE FONTANA;TORINO;VIA MICHELE BUNIVA 19;7;10124;011 8172556;011 8124794;ic.viaricasoli@tiscali.it;http://ic-viaricasoli-torino.org/;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Via Ricasoli""";;POINT (7.698990004011027 45.07033464495622);45.07033464495622;7.698990004011027
512;SCUOLA D'INFANZIA;TORINO;VIA MICHELE COPPINO 147;5;10147;011 255688;011 215832;smmcoppino@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.671917792652717 45.10127127258727);45.10127127258727;7.671917792652717
513;SUOR GIUSEPPINA DEMURO;TORINO;VIA MICHELE LESSONA 70;4;10145;011 7493941;011 710358;smmlessona@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.642253001741422 45.08341238386646);45.08341238386646;7.642253001741422
514;UMBERTO I;TORINO;VIA MODESTO PAROLETTI 15;6;10154;011 202888;011 2427234;smmparoletti@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.714708185071768 45.0913782716134);45.0913782716134;7.7147081850717685
515;LA GIOSTRA;TORINO;VIA MONASTIR 17 int. 9;2;10127;011 6061486;011 6061512;smmmonastir@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.655444878500588 45.01575148102359);45.015751481023585;7.655444878500588
516;NOSTRA SIGNORA;TORINO;VIA MONCALVO 1;8;10131;011 8194606;011 8191491;nsignora@tiscalinet.it;http://www.nostrasignora.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;"Istituto ""Nostra Signora""";;POINT (7.702196402058195 45.06159812929491);45.061598129294914;7.702196402058195
517;NOSTRA SIGNORA;TORINO;VIA MONCALVO 1;8;10131;011 8194606;011 8191491;nsignora@tiscali.it;http://www.nostrasignora.org;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;"Istituto ""Nostra Signora""";;POINT (7.702196402058195 45.06159812929491);45.061598129294914;7.702196402058195
518;PRINCIPE TOMMASO;TORINO;VIA MONFALCONE 28;2;10136;011 3290220;011 3272737;economato@mconsolatrice.it;http://www.mconsolatrice.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;"Istituto ""Maria Consolatrice""";;POINT (7.646480714732152 45.04896644827588);45.048966448275884;7.646480714732152
519;A. STEINER;TORINO;VIA MONGINEVRO 291;3;10142;011 7707504;011 4059049;TORC090001@istruzione.it;http://www.istitutoalbesteiner.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERV. COMM. TURIS. PUBBL;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""Albe Steiner""";;POINT (7.616456592432385 45.06581386041746);45.06581386041746;7.616456592432385
520;WASILIJ KANDINSKIJ;TORINO;VIA MONTE CORNO 21;8;10127;011 6192645;011 612660;TOIC88200X@ISTRUZIONE.IT;http://www.cddogliotti.it;SCUOLA D'INFANZIA;;;statale;;;Succursale;"Circolo Didattico - ""Dogliotti""";;POINT (7.654160843768794 45.02534405087033);45.02534405087033;7.654160843768794
521;MAGAROTTO;TORINO;VIA MONTE CORNO 34;8;10127;011 3174189;011 3174190;isiss.to@tiscali.it;http://www.magarotto-torino.it;SCUOLA SEC. II GRADO;I.P. SETT. INDUSTRIA E ARTIGIANATO;I.P. INDUSTRIA E ARTIG.;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Antonio Magarotto""";;POINT (7.653686208836719 45.02497960083682);45.024979600836815;7.653686208836719
522;MAGAROTTO;TORINO;VIA MONTE CORNO 34;8;10127;011 3174189 - 011 3167810;011 3174190;isiss.to@tiscali.it;http://www.magarotto-torino.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERV. COMM. TURIS. PUBBL;statale;;;Scuola coordinata;;;POINT (7.653686208836719 45.02497960083682);45.024979600836815;7.653686208836719
523;MONTE CRISTALLO;TORINO;VIA MONTE CRISTALLO 9;3;10141;011 334641;011 3822295;smmmontecristallo@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.630427654920005 45.06146867285);45.06146867285;7.630427654920005
524;MONTENOVEGNO;TORINO;VIA MONTE NOVEGNO 31;2;10137;011 3113783;011 307468;toee02500t@istruzione.it;http://francamazzarello.scuole.piemonte.it;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Franca Mazzarello""";;POINT (7.630076111262499 45.04039634422678);45.04039634422678;7.630076111262499
525;ROUSSEAU;TORINO;VIA MONTE ORTIGARA 50;3;10141;011 7725585;011 3859566;postamaster@scuolatoscanini.it;http://www.circolotoscanini.it/;SCUOLA D'INFANZIA;;;statale;;;Succursale;"Circolo Didattico - ""A. Toscanini""";;POINT (7.630453156647483 45.06783693082648);45.06783693082648;7.630453156647483
526;CARLO LEVI;TORINO;VIA MONTE ROSA 165;6;10154;011 2463892;011 2463892;ddnovaro@tin.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico ""Novaro""";;POINT (7.70118474605852 45.09976574265811);45.099765742658114;7.70118474605852
527;ASILO SUOR TARCISIA PONCHIA;TORINO;VIA MONTEMAGNO 59;7;10132;011 8193250;011 8193250;asilo.viamontemagno@libero.it;http://www.asilosuortarcisia.org;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.717051506135888 45.06698499618936);45.06698499618936;7.7170515061358875
528;DUCA DEGLI ABRUZZI;TORINO;VIA MONTEVIDEO 11;8;10134;011 3190100;011 3187604;TOIC881004@ISTRUZIONE.IT;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Montevideo""";;POINT (7.653410136665089 45.03643087333606);45.03643087333606;7.653410136665089
529;VALENTINO BOSSO - AUGUSTO MONTI;TORINO;VIA MORETTA 55;3;10139;011 4333107;011 43331047;bossomonti@hotmail.com;http://www.valentinobosso.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERVIZI SOCIALI;statale;;;Scuola coordinata;"Istituto ""Bosso-Monti"" di Torino";;POINT (7.648851651601497 45.0696221016096);45.0696221016096;7.648851651601497
530;VALENTINO BOSSO - AUGUSTO MONTI;TORINO;VIA MORETTA 55;3;10139;011 4333107;011 4333107;bossomonti@hotmail.com;http://www.valentinobosso.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERV. COMM. TURIS. PUBBL;statale;;;Succursale;"Istituto ""Bosso-Monti"" di Torino";;POINT (7.648851651601497 45.0696221016096);45.0696221016096;7.648851651601497
531;PASSONI;TORINO;VIA MORETTA 55;3;10139;011 4333817;011 4831624;istpassoni@tin.it;http://www.isapassoni.it;SCUOLA SEC. II GRADO;IST. D'ARTE;IST. D'ARTE / LICEO ARTISTICO;statale;;;Aule staccate;"Istituto d'istruzione Secondaria Superiore - ""Aldo Passoni""";;POINT (7.648851651601497 45.0696221016096);45.0696221016096;7.648851651601497
532;SCUOLA D'INFANZIA;TORINO;VIA MORETTA 57;3;10139;011 4332313;011 4337532;smmmoretta@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.648067750046732 45.06995320017568);45.06995320017568;7.6480677500467324
533;MARTINETTO CAMP.CON.VERNA;TORINO;VIA MUSINE' 8;4;10143;011 7493564;011 7493564;info@asiloverna.it;http://www.asiloverna.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.653033110957727 45.08117826805042);45.08117826805042;7.653033110957727
534;PIERO CALAMANDREI;TORINO;VIA NICHELINO 7;8;10135;011 3161436;011 3160025;segreteria@scuolacalamandrei.org;http://www.scuolacalamandrei.org;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Secondario I grado - ""Piero Calamandrei""";;POINT (7.638541929659316 45.02333939096764);45.02333939096764;7.638541929659316
535;J. B. BECCARI;TORINO;VIA NICOLO' PAGANINI 22;6;10154;011 2478391;011 2358071;jbeccari@tin.it;http://www.istitutobeccari.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERVIZI ALBERGHIERI;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""J.B. Beccari""";;POINT (7.704620355202334 45.08536653103255);45.08536653103255;7.7046203552023345
536;J. B. BECCARI;TORINO;VIA NICOLO' PAGANINI 22;6;10154;011 2478391;011 2358071;jbeccari@tin.it;http://www.istitutobeccari.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. ATIPICO / ARTIGIANATO;statale;;;Sezione differenziata;"Istituto d'istruzione Secondaria Superiore - ""J.B. Beccari""";;POINT (7.704620355202334 45.08536653103255);45.08536653103255;7.7046203552023345
