AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;ANNOSCOLASTICO;INDIRIZZO_TOT;LATITUDE;LONGITUDE;formatted_address;geometry;QUARTIERE;DQUARTIERE;CIRCOSCRIZ;DCIRCOSCRIZ
NORD OVEST;10126;L219;TOIC8A100T;TOEE8A101X;I.C. TORINO - VITT.DA FELTRE;I.C.VITT.DA FELTRE-PRIMARIA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8A100T@istruzione.it;Non Disponibile;VIA FINALMARINA 5;TORINO;PIEMONTE;www.vittorinodafeltre.it;201718;VIA FINALMARINA 5, TORINO, Italia;45.0327218;7.669025100000002;Via Finalmarina, 5, 10126 Torino TO, Italy;POINT (7.669025100000002 45.0327218);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC8A100T;TOIC8A100T;I.C. TORINO - VITT.DA FELTRE;I.C. TORINO - VITT.DA FELTRE;NORMALE;TORINO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TOIC8A100T@istruzione.it;TOIC8A100T@pec.istruzione.it;VIA FINALMARINA 5;TORINO;PIEMONTE;Non Disponibile;201718;VIA FINALMARINA 5, TORINO, Italia;45.0327218;7.669025100000002;Via Finalmarina, 5, 10126 Torino TO, Italy;POINT (7.669025100000002 45.0327218);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC8A100T;TOIC8A100T;I.C. TORINO - VITT.DA FELTRE;I.C. TORINO - VITT.DA FELTRE;NORMALE;TORINO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TOIC8A100T@istruzione.it;TOIC8A100T@pec.istruzione.it;VIA FINALMARINA 5;TORINO;PIEMONTE;Non Disponibile;201718;VIA FINALMARINA 5, TORINO, Italia;45.0327218;7.669025100000002;Via Finalmarina, 5, 10126 Torino TO, Italy;POINT (7.669025100000002 45.0327218);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC8A100T;TOEE8A1021;I.C. TORINO - VITT.DA FELTRE;I.C.VITT.DA FELTRE -CL. PED.-TO;C/O IST. OSPEDALIERO;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8A100T@istruzione.it;Non Disponibile;LARGO POLONIA 94;TORINO;PIEMONTE;http://share.dschola.it/ICBussoleno/default.aspx;201718;LARGO POLONIA 94, TORINO, Italia;45.03449759999999;7.6747722000000005;Piazza Polonia, 94, 10126 Torino TO, Italy;POINT (7.6747722 45.03449759999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10127;L219;TOIC8A200N;TOEE8A201Q;I.C. TORINO - PEYRON;I.C.  TO PEYRON - RE UMBERTO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8A200N@istruzione.it;Non Disponibile;VIA NIZZA 395;TORINO;PIEMONTE;www.icpeyron.gov.it;201718;VIA NIZZA 395, TORINO, Italia;45.018204100000005;7.6622122999999975;Via Nizza, 395, 10127 Torino TO, Italy;POINT (7.662212299999998 45.01820410000001);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10127;L219;TOIC8A200N;TOEE8A202R;I.C. TORINO - PEYRON;I.C. TO PEYRON -V. VENTIMIGLIA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8A200N@istruzione.it;Non Disponibile;VIA VENTIMIGLIA 128;TORINO;PIEMONTE;www.icpeyron.gov;201718;VIA VENTIMIGLIA 128, TORINO, Italia;45.02544;7.668649999999999;Via Ventimiglia, 128, 10127 Torino TO, Italy;POINT (7.668649999999999 45.02544);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04200N;TOIS04200N;I.I.S. G. GIOLITTI;I.I.S. G. GIOLITTI;NORMALE;TORINO;ISTITUTO SUPERIORE;SI;Non Disponibile;TOIS04200N@istruzione.it;tois04200n@pec.istruzione.it;VIA ALASSIO 20;TORINO;PIEMONTE;Non Disponibile;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04200N;TOIS04200N;I.I.S. G. GIOLITTI;I.I.S. G. GIOLITTI;NORMALE;TORINO;ISTITUTO SUPERIORE;SI;Non Disponibile;TOIS04200N@istruzione.it;tois04200n@pec.istruzione.it;VIA ALASSIO 20;TORINO;PIEMONTE;Non Disponibile;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04200N;TOIS04200N;I.I.S. G. GIOLITTI;I.I.S. G. GIOLITTI;NORMALE;TORINO;ISTITUTO SUPERIORE;SI;Non Disponibile;TOIS04200N@istruzione.it;tois04200n@pec.istruzione.it;VIA ALASSIO 20;TORINO;PIEMONTE;Non Disponibile;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;Non Disponibile;L219;TOIS04200N;TORH04201T;I.I.S. G. GIOLITTI;IP SERV ALB. E RIST. G. GIOLITTI;NORMALE;TORINO;IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE;NO;Non Disponibile;TOIS04200N@istruzione.it;Non Disponibile;VIA ALASSIO 20;TORINO;PIEMONTE;www.istitutogiolitti.gov.it;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;Non Disponibile;L219;TOIS04200N;TORH04201T;I.I.S. G. GIOLITTI;IP SERV ALB. E RIST. G. GIOLITTI;NORMALE;TORINO;IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE;NO;Non Disponibile;TOIS04200N@istruzione.it;Non Disponibile;VIA ALASSIO 20;TORINO;PIEMONTE;www.istitutogiolitti.gov.it;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;Non Disponibile;L219;TOIS04200N;TORH04201T;I.I.S. G. GIOLITTI;IP SERV ALB. E RIST. G. GIOLITTI;NORMALE;TORINO;IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE;NO;Non Disponibile;TOIS04200N@istruzione.it;Non Disponibile;VIA ALASSIO 20;TORINO;PIEMONTE;www.istitutogiolitti.gov.it;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04200N;TOTD04201X;I.I.S. G. GIOLITTI;I.T. TURISTICO IND. TURISMO G. GIOLITTI;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS04200N@istruzione.it;Non Disponibile;VIA ALASSIO 20;TORINO;PIEMONTE;www.istitutogiolitti.org;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04200N;TOTD04201X;I.I.S. G. GIOLITTI;I.T. TURISTICO IND. TURISMO G. GIOLITTI;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS04200N@istruzione.it;Non Disponibile;VIA ALASSIO 20;TORINO;PIEMONTE;www.istitutogiolitti.org;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04200N;TOTD04201X;I.I.S. G. GIOLITTI;I.T. TURISTICO IND. TURISMO G. GIOLITTI;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS04200N@istruzione.it;Non Disponibile;VIA ALASSIO 20;TORINO;PIEMONTE;www.istitutogiolitti.org;201718;VIA ALASSIO 20, TORINO, Italia;45.03936909999999;7.668836700000001;Via Alassio, 20, 10126 Torino TO, Italy;POINT (7.668836700000001 45.03936909999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TOIS04700R;I.I.S. GALILEI - FERRARI;I.I.S. GALILEI - FERRARI;NORMALE;TORINO;ISTITUTO SUPERIORE;SI;Non Disponibile;TOIS04700R@istruzione.it;tois04700r@pec.istruzione.it;VIA LAVAGNA, 8;TORINO;PIEMONTE;Non Disponibile;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TOIS04700R;I.I.S. GALILEI - FERRARI;I.I.S. GALILEI - FERRARI;NORMALE;TORINO;ISTITUTO SUPERIORE;SI;Non Disponibile;TOIS04700R@istruzione.it;tois04700r@pec.istruzione.it;VIA LAVAGNA, 8;TORINO;PIEMONTE;Non Disponibile;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TOIS04700R;I.I.S. GALILEI - FERRARI;I.I.S. GALILEI - FERRARI;NORMALE;TORINO;ISTITUTO SUPERIORE;SI;Non Disponibile;TOIS04700R@istruzione.it;tois04700r@pec.istruzione.it;VIA LAVAGNA, 8;TORINO;PIEMONTE;Non Disponibile;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TORI04702D;I.I.S. GALILEI - FERRARI;G. GALILEI;NORMALE;TORINO;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;TOIS04700R@istruzione.it;Non Disponibile;VIA LAVAGNA, 8;TORINO;PIEMONTE;www.galileiferrari.it;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TORI04702D;I.I.S. GALILEI - FERRARI;G. GALILEI;NORMALE;TORINO;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;TOIS04700R@istruzione.it;Non Disponibile;VIA LAVAGNA, 8;TORINO;PIEMONTE;www.galileiferrari.it;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TORI04702D;I.I.S. GALILEI - FERRARI;G. GALILEI;NORMALE;TORINO;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;TOIS04700R@istruzione.it;Non Disponibile;VIA LAVAGNA, 8;TORINO;PIEMONTE;www.galileiferrari.it;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TORI04752V;I.I.S. GALILEI - FERRARI;G. GALILEI;NORMALE;TORINO;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;TOIS04700R@istruzione.it;Non Disponibile;VIA LAVAGNA, 8;TORINO;PIEMONTE;www.galileiferrari.it;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TORI04752V;I.I.S. GALILEI - FERRARI;G. GALILEI;NORMALE;TORINO;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;TOIS04700R@istruzione.it;Non Disponibile;VIA LAVAGNA, 8;TORINO;PIEMONTE;www.galileiferrari.it;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIS04700R;TORI04752V;I.I.S. GALILEI - FERRARI;G. GALILEI;NORMALE;TORINO;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;TOIS04700R@istruzione.it;Non Disponibile;VIA LAVAGNA, 8;TORINO;PIEMONTE;www.galileiferrari.it;201718;VIA LAVAGNA, 8, TORINO, Italia;45.03348;7.669299999999999;Via Lavagna, 8, 10126 Torino TO, Italy;POINT (7.669299999999999 45.03348);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC81900C;TOMM81902E;I.C. MANZONI TORINO;I.C.MANZONI-PER CIECHI H.KELLER;PER CIECHI;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC81900C@istruzione.it;Non Disponibile;PIAZZA GIACOMINI 24;TORINO;PIEMONTE;www.icmanzoni.GOV.IT;201718;PIAZZA GIACOMINI 24, TORINO, Italia;45.03387;7.670089999999999;Piazza Giacomini Carlo, 24, 10126 Torino TO, Italy;POINT (7.670089999999999 45.03387);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC81900C;TOMM81902E;I.C. MANZONI TORINO;I.C.MANZONI-PER CIECHI H.KELLER;PER CIECHI;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC81900C@istruzione.it;Non Disponibile;PIAZZA GIACOMINI 24;TORINO;PIEMONTE;www.icmanzoni.GOV.IT;201718;PIAZZA GIACOMINI 24, TORINO, Italia;45.03387;7.670089999999999;Piazza Giacomini Carlo, 24, 10126 Torino TO, Italy;POINT (7.670089999999999 45.03387);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC8A100T;TOMM8A101V;I.C. TORINO - VITT.DA FELTRE;I.C. VITT. DA FELTRE-FERMI - TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8A100T@istruzione.it;Non Disponibile;PIAZZA GIACOMINI 24;TORINO;PIEMONTE;www.vittorinodafeltre.it;201718;PIAZZA GIACOMINI 24, TORINO, Italia;45.03387;7.670089999999999;Piazza Giacomini Carlo, 24, 10126 Torino TO, Italy;POINT (7.670089999999999 45.03387);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC8A100T;TOMM8A101V;I.C. TORINO - VITT.DA FELTRE;I.C. VITT. DA FELTRE-FERMI - TO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8A100T@istruzione.it;Non Disponibile;PIAZZA GIACOMINI 24;TORINO;PIEMONTE;www.vittorinodafeltre.it;201718;PIAZZA GIACOMINI 24, TORINO, Italia;45.03387;7.670089999999999;Piazza Giacomini Carlo, 24, 10126 Torino TO, Italy;POINT (7.670089999999999 45.03387);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC8A200N;TOMM8A202Q;I.C. TORINO - PEYRON;I.C. OSP.INF.REGINA MARGHERITA;C/O IST. OSPEDALIERO;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8A200N@istruzione.it;Non Disponibile;PIAZZA POLONIA                 94;TORINO;PIEMONTE;http://share.dschola.it/ICBussoleno/default.aspx;201718;PIAZZA POLONIA                 94, TORINO, Italia;45.03449759999999;7.6747722000000005;Piazza Polonia, 94, 10126 Torino TO, Italy;POINT (7.6747722 45.03449759999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10127;L219;TOIC8A200N;TOMM8A201P;I.C. TORINO - PEYRON;I.C. PEYRON - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8A200N@istruzione.it;Non Disponibile;VIA        VALENZA             71;TORINO;PIEMONTE;http:\\www.icpeyron.gov.it;201718;VIA        VALENZA             71, TORINO, Italia;45.024535799999995;7.6678185;Via Valenza, 71, 10127 Torino TO, Italy;POINT (7.6678185 45.0245358);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10127;L219;TOIC8A200N;TOIC8A200N;I.C. TORINO - PEYRON;I.C. TORINO - PEYRON;NORMALE;TORINO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TOIC8A200N@istruzione.it;TOIC8A200N@pec.istruzione.it;VIA    VALENZA    71;TORINO;PIEMONTE;Non Disponibile;201718;VIA    VALENZA    71, TORINO, Italia;45.024535799999995;7.6678185;Via Valenza, 71, 10127 Torino TO, Italy;POINT (7.6678185 45.0245358);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC8A100T;TOAA8A101P;I.C. TORINO - VITT.DA FELTRE;I.C.VITT.DAFELTRE-V.GARESSIO;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOIC8A100T@istruzione.it;Non Disponibile;VIA GARESSIO 24/5;TORINO;PIEMONTE;www.vittorinodafeltre.it;201718;VIA GARESSIO 24/5, TORINO, Italia;45.0307415;7.6695803;Via Garessio, 24/6, 10126 Torino TO, Italy;POINT (7.6695803 45.0307415);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;TOIC8A100T;TOAA8A102Q;I.C. TORINO - VITT.DA FELTRE;I.C. VITTORINO DA FELTRE - INFA;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOIC8A100T@istruzione.it;Non Disponibile;VIA ALASSIO, 22;TORINO;PIEMONTE;www.vittorinodafeltre.it;201718;VIA ALASSIO, 22, TORINO, Italia;45.0393134;7.669135000000002;Via Alassio, 22, 10126 Torino TO, Italy;POINT (7.669135000000002 45.0393134);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10100;L219;TOIS066006;TOTD06603E;A. GOBETTI MARCHESINI - CASALE - ARDUINO;ARDUINO SEZIONE OSPEDALIERA;C/O IST. OSPEDALIERO;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS066006@istruzione.it;Non Disponibile;VIA ZURETTI 29;TORINO;PIEMONTE;www.copernicoluxemburg.gov.it;201718;VIA ZURETTI 29, TORINO, Italia;45.0333365;7.6735286999999985;Via Gianfranco Zuretti, 29, 10126 Torino TO, Italy;POINT (7.673528699999999 45.0333365);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10100;L219;TOIS066006;TOTD06604G;A. GOBETTI MARCHESINI - CASALE - ARDUINO;ARDUINO SEZ OSPEDALE REGINA MARGHERITA;C/O IST. OSPEDALIERO;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS066006@istruzione.it;Non Disponibile;PIAZZA POLONIA 94;TORINO;PIEMONTE;www.copernicoluxemburg.gov.it;201718;PIAZZA POLONIA 94, TORINO, Italia;45.03449759999999;7.6747722000000005;Piazza Polonia, 94, 10126 Torino TO, Italy;POINT (7.6747722 45.03449759999999);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;;TO1A112001;;SAN MICHELE;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuola@scuolasanmichele.org;Non Disponibile;V.ABEGG 19;TORINO;PIEMONTE;www.scuolasanmichele.org;201718;V.ABEGG 19, TORINO, Italia;45.040370700000004;7.6719520999999995;Via Augusto Abegg, 19, 10126 Torino TO, Italy;POINT (7.671952099999999 45.0403707);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10121;L219;;TO1A092001;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.GIULIO 30;TORINO;PIEMONTE;Non Disponibile;201718;V.GIULIO 30, TORINO, Italia;45.0338554;7.6709228000000005;Via Giulio Biglieri, 30, 10126 Torino TO, Italy;POINT (7.6709228 45.0338554);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10132;L219;;TO1A132006;;SASSI;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmmongreno@comune.torino.it;Non Disponibile;Str.MONGRENO 72;TORINO;PIEMONTE;Non Disponibile;201718;Str.MONGRENO 72, TORINO, Italia;45.042655100000005;7.6702007;Corso Bramante, 72, 10126 Torino TO, Italy;POINT (7.6702007 45.0426551);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10126;L219;;TO1E041002;;SAN MICHELE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;SCUOLA@SCUOLASANMICHELE.ORG;Non Disponibile;VIA ABEGG, 19;TORINO;PIEMONTE;Non Disponibile;201718;VIA ABEGG, 19, TORINO, Italia;45.040370700000004;7.6719520999999995;Via Augusto Abegg, 19, 10126 Torino TO, Italy;POINT (7.671952099999999 45.0403707);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10127;L219;;TO1A10600N;;ASSUNZIONE MARIA VERGINE;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuolamat@libero.it;Non Disponibile;V. VINOVO 11;TORINO;PIEMONTE;Non Disponibile;201718;V. VINOVO 11, TORINO, Italia;45.021882700000006;7.6644311;Via Vinovo, 11, 10127 Torino TO, Italy;POINT (7.6644311 45.02188270000001);9;Nizza mille fonti;8;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
NORD OVEST;10146;L219;TOEE03400L;TOEE03400L;CIRCOLO DIDATTICO J.KENNEDY;CIRCOLO DIDATTICO J.KENNEDY;NORMALE;TORINO;SCUOLA PRIMARIA;SI;Non Disponibile;TOEE03400L@istruzione.it;toee03400l@pec.istruzione.it;VIA PACCHIOTTI, 102;TORINO;PIEMONTE;Non Disponibile;201718;VIA PACCHIOTTI, 102, TORINO, Italia;45.07840239999999;7.624399899999998;Via Giacinto Pacchiotti, 102, 10146 Torino TO, Italy;POINT (7.624399899999998 45.07840239999999);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;TOEE03400L;TOEE03401N;CIRCOLO DIDATTICO J.KENNEDY;J.KENNEDY;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE03400L@istruzione.it;Non Disponibile;VIA PACCHIOTTI 102;TORINO;PIEMONTE;www.scuola-kennedy.gov.it;201718;VIA PACCHIOTTI 102, TORINO, Italia;45.07840239999999;7.624399899999998;Via Giacinto Pacchiotti, 102, 10146 Torino TO, Italy;POINT (7.624399899999998 45.07840239999999);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10139;L219;TOMM32300Q;TOCT70200X;CPIA 1 TORINO;C.T.P. DISTRETTO 3;NORMALE;TORINO;CENTRO TERRITORIALE;NO;Non Disponibile;TOMM32300Q@istruzione.it;Non Disponibile;VIA DOMODOSSOLA, 54;TORINO;PIEMONTE;Non Disponibile;201718;VIA DOMODOSSOLA, 54, TORINO, Italia;45.0803407;7.642871700000001;Via Domodossola, 54, 10145 Torino TO, Italy;POINT (7.642871700000001 45.0803407);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;TOEE03400L;TOEE03402P;CIRCOLO DIDATTICO J.KENNEDY;J.DEWEY;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE03400L@istruzione.it;Non Disponibile;VIA PASSONI 9;TORINO;PIEMONTE;www.scuola-kennedy.gov.it;201718;VIA PASSONI 9, TORINO, Italia;45.083063;7.6182428;Via Fratelli Passoni, 9, 10146 Torino TO, Italy;POINT (7.6182428 45.083063);14;Parella;4;San Donato - Campidoglio - Parella
